type,geometry.type,geometry.coordinates,properties.SUBTYPECD,properties.GRID_ADDRE,properties.WATTS,properties.FIXTURE_ST,properties.DECAL_COLO,properties.DECAL_NUMB,properties.LAMP_CD,properties.USE_CD,properties.MOUNT_HEIG,properties.OWNER,properties.BRACKET_CD,properties.BRACKET_LN,properties.INSTALL_DA,properties.RELATEDPOL,properties.FIRSTONPOL,properties.BRIDGE_IND,properties.MATERIAL_C,properties.STYLE,properties.WORK_EFFEC,properties.WORK_REQUE,properties.LUMENS,properties.CONTRACT_N,properties.NOM_VOLT,properties.SYMBOLROTA,properties.SUBMISSION,properties.WORKREQUES,properties.DESIGNID,properties.WORKLOCATI,properties.WORKFLOWST,properties.WORKFUNCTI,properties.ENABLED,properties.NONSTANDAR,properties.NONSTAND_1,properties.STREETLIGH,properties.PREMISE_ID,properties.ISWATCHLIG,properties.INSPECTION,properties.BASIC_PREM,properties.CUID,properties.PATTERN,properties.COLOR_TEMP,properties.BASE_COLOR,long,lat,copyright,date,pano_id,status,view_lat,view_long
Feature,Point,"[-78.492194, 38.040391]",1,G0025EO4100,150,ENCL,YLO,15,HPS,STL,0,DOM,,,2017/05/17,881047,YES,NO,W,STD,2017/05/17,31548164,14000,374030,0,7.78893727,,,,,0,0,1,,,UNK,0,,,,,,,,-78.492194,38.040391,© Google,2019-07,G4GOMp_7I78cIdzC-3ym7g,OK,38.04044504749885,-78.4921288728289
Feature,Point,"[-78.510825, 38.037737]",1,F2325RM5200,150,ENCL,YLO,15,HPS,STL,0,DOM,,,,16116094,YES,NO,W,STD,2014/12/29,7777777,14000,374030,0,163.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.510825,38.037737,© Google,2019-07,kYExXKh6lVj-EcthhaSRNQ,OK,38.037691888168006,-78.51085215172853
Feature,Point,"[-78.491759, 38.03845]",1,G0025EM5600,400,ENCL,YLO,40,HPS,STL,0,DOM,,,,16117164,YES,NO,S,STD,2016/11/01,7433749,42000,374030,0,58.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.491759,38.03845,© Google,2019-07,1UF060WcSwOCK7Zeg-0X8A,OK,38.03847006805515,-78.49168415878593
Feature,Point,"[-78.494159, 38.043308]",4,G0026DB4200,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,567430,YES,NO,W,STD,2016/08/26,7777777,7000,374030,0,117.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.494159,38.043308,© Google,2019-07,qTZEM7aJA8GYZ7AQbjMbZw,OK,38.0433777,-78.4941742
Feature,Point,"[-78.473844, 38.02198]",1,G0025OA9600,100,ENCL,YLO,10,HPS,STL,0,DOM,,,2016/09/10,494900,YES,NO,W,STD,2016/09/10,31331403,8000,374030,0,229.0,CHV01,31331403,,,0,0,1,,,GE,0,,,,,,,,-78.473844,38.02198,© Google,2019-07,2W5_CPcL_Aej1KLt-X1Asg,OK,38.0219706,-78.4739412
Feature,Point,"[-78.464369, 38.038238]",1,G0025UM3500,150,ENFL,YLO,15,HPS,STL,0,DOM,,,2017/06/02,14165164,YES,NO,W,STD,2017/06/02,31561665,14000,374030,0,295.0,CHV01,,,,0,0,1,,,GE,0,,,,,,,,-78.46436899999998,38.038238,,,,ZERO_RESULTS,,
Feature,Point,"[-78.514504, 38.039586]",4,F2325PN4500,175,ENCL,LTBL,17,MV,STL,0,DOM,,,2017/02/24,880351,YES,NO,W,STD,2017/02/24,7777777,7000,374030,0,148.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.514504,38.039586,© Google,2019-07,F3JY_-d5lISfq5QH0Yr0Xg,OK,38.03958546798421,-78.5145776066031
Feature,Point,"[-78.495922, 38.043527]",1,G0026CB2300,100,ENCL,YLO,10,HPS,STL,0,DOM,,,,16117061,YES,NO,W,STD,2017/03/21,7777777,8000,374030,0,113.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.495922,38.04352700000001,© Google,2012-08,wJ0NfJv7yrTzMc3mqD6rUA,OK,38.043411185249425,-78.49624234442436
Feature,Point,"[-78.5059, 38.032125]",1,F2325UI4100,400,ENCL,YLO,40,HPS,STL,0,DOM,,,2003/03/04,17988382,YES,NO,W,STD,2016/09/16,7777777,42000,374030,0,255.96170734,,,,,0,0,0,,,,0,,,,,,,,-78.5059,38.032125,© Google,2019-07,NXJ8nDALt2Lq_GaXofsmyA,OK,38.03205290542755,-78.50595854456212
Feature,Point,"[-78.494482, 38.043149]",4,G0026DB1100,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,880704,YES,NO,W,STD,2016/08/26,7777777,7000,374030,0,119.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49448199999998,38.043149,© Google,2019-07,V_4Kh_A7p4nMzljLa5G0RA,OK,38.043236012769505,-78.49449225979909
Feature,Point,"[-78.517617, 38.025963]",1,F2325ND6500,150,ENCL,YLO,15,HPS,STL,0,DOM,,,2016/08/10,880780,YES,NO,W,STD,2016/08/10,31296387,14000,374030,0,266.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.517617,38.025963,© Google,2019-07,E_Fnw9hXqSbQ75U_4KnfrA,OK,38.0259182,-78.517583
Feature,Point,"[-78.463713, 38.043251]",4,G0026UB7100,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,14147646,YES,NO,W,STD,2017/04/24,7777777,7000,374030,0,307.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.463713,38.043251,© Google,2019-07,bNAcvy6s5re0AoPHWXJbKw,OK,38.043203003544455,-78.4637067674829
Feature,Point,"[-78.494557, 38.020855]",1,G0024CP9000,150,ENCL,YLO,15,HPS,STL,0,DOM,,,,567493,YES,NO,W,STD,2017/08/03,7777777,14000,374030,0,311.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.494557,38.020855,© Google,2018-06,TxWxP9T8KkGHjMWvL0mC0g,OK,38.02081159807207,-78.49451484242836
Feature,Point,"[-78.508254, 38.030966]",1,F2325TH0200,400,ENFL,YLO,40,HPS,STL,0,DOM,,,2014/05/28,494932,NO,NO,W,STD,2014/05/28,8902263,42000,374030,0,324.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.50825400000002,38.030966,© Google,2019-07,p-4OnpQzN_qbO66iauNE9g,OK,38.03094080144393,-78.50831289399994
Feature,Point,"[-78.462487, 38.047967]",1,G0026VE4500,100,ENCL,YLO,10,HPS,STL,0,DOM,,,2017/06/06,14147396,YES,NO,W,STD,2017/06/06,31571010,8000,374030,0,26.0,CHV01,,,,0,0,1,,,GE,0,,,,,,,,-78.462487,38.047967,© Google,2019-07,Y9ZBDceJHmTkWzmEPJPmgg,OK,38.04801319254592,-78.4624058281532
Feature,Point,"[-78.465626, 38.043928]",4,G0026TB7700,100,ENCL,LTBL,10,MV,STL,0,DOM,US,6.0,,14147640,YES,NO,W,STD,2017/06/28,7777777,3300,374030,0,334.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.465626,38.043928,© Google,2019-07,Fp_CHVTwwGNWzWIIt1HWCQ,OK,38.04391939999999,-78.4655631
Feature,Point,"[-78.492258, 38.042264]",1,G0026EA4500,150,ENCL,YLO,15,HPS,STL,0,DOM,,,,567555,YES,NO,W,STD,2016/07/07,4134710,14000,374030,0,188.0,CHV01,DEV COMM EDIT,,,0,0,1,,,,0,,,,,,,,-78.49225799999998,38.042264,© Google,2019-07,qml7t9InEz_Wn36y9RvofA,OK,38.0422787,-78.49233790000002
Feature,Point,"[-78.518728, 38.02474]",1,F2325MC9700,100,ENCL,YLO,10,HPS,STL,0,DOM,,,2016/12/21,880777,YES,NO,W,STD,2016/12/21,31435765,8000,374030,0,356.0,CHV01,31435765,,,0,0,1,,,UNK,0,,,,,,,,-78.518728,38.02474,© Google,2015-10,ztSY30s3vnCwq0vRVB08TA,OK,38.02470750208724,-78.51871682495481
Feature,Point,"[-78.507827, 38.031662]",1,F2325TH3800,400,ENCL,YLO,40,HPS,STL,0,DOM,,,2016/03/07,14164743,NO,NO,W,STD,2016/03/07,31139026,42000,374030,0,324.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.507827,38.031662,© Google,2017-07,shbzIP8g0UsmILzje0rt2w,OK,38.03170460000001,-78.50784240000002
Feature,Point,"[-78.477408, 38.0358]",1,G0025MK9800,100,ENFL,YLO,10,HPS,STL,0,DOM,,,2016/08/24,14165981,YES,NO,W,STD,2016/08/24,31311537,8000,374030,0,143.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.477408,38.0358,© Google,2012-08,rZwIbH-A2aH9Td_GQ8vKOA,OK,38.03580639040696,-78.47748513115965
Feature,Point,"[-78.484448, 38.064957]",1,G0027IB8700,150,ENCL,YLO,15,HPS,STL,0,DOM,,,,566847,YES,NO,C,STD,2016/08/24,7777777,14000,374030,0,300.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.484448,38.064957,© Google,2018-06,Cz9TJHP1ZPP-MtOB7A3frA,OK,38.0649441,-78.4843373
Feature,Point,"[-78.494411, 38.057781]",1,G0026DL1700,400,ENCL,YLO,40,HPS,STL,0,DOM,,,,16116582,YES,NO,C,STD,2017/03/23,3333333,42000,374030,0,77.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.494411,38.057781,© Google,2015-10,o3khWft_Mzg1iZ39hSgMiw,OK,38.0577786,-78.49434079999997
Feature,Point,"[-78.508214, 38.036649]",1,F2325TL0400,100,ENFL,YLO,10,HPS,STL,0,DOM,,,2016/09/15,14165773,YES,NO,W,STD,2016/09/15,31335101,8000,374030,0,241.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.508214,38.036649,© Google,2019-07,SwJLAV6hujHNfeJqkuxsdg,OK,38.03662292881632,-78.50817578951741
Feature,Point,"[-78.506313, 38.039754]",1,F2325UN0700,250,ENCL,YLO,25,HPS,STL,0,DOM,,,2016/09/09,14165634,YES,NO,W,STD,2016/09/09,10075845,23000,374030,0,242.68021707,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.506313,38.039754,© Google,2019-07,R6yB4kiasjB8WKXKekoK0g,OK,38.03965472201831,-78.50636317299714
Feature,Point,"[-78.485982, 38.047729]",1,G0026HE8300,150,ENFL,YLO,15,HPS,STL,0,DOM,,,2017/06/29,14147918,YES,NO,W,STD,2017/06/29,10139999,14000,374030,0,148.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.48598199999998,38.047729,© Google,2012-08,lwzqn_5a17Ui14_kmcK3Lw,OK,38.04776476996524,-78.48598509284807
Feature,Point,"[-78.486727, 38.047707]",1,G0026HE5400,100,ENFL,YLO,10,HPS,STL,0,DOM,,,2017/06/29,14147490,YES,NO,W,STD,2017/06/29,10139997,8000,374030,0,175.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.486727,38.047707,© Google,2012-08,Og-7j93LtRIb4XvEVc-GJw,OK,38.047748129813634,-78.48679935523808
Feature,Point,"[-78.497208, 38.041776]",1,G0026BA5100,100,ENCL,YLO,10,HPS,STL,0,DOM,,,,880949,YES,NO,W,STD,2016/08/26,7777777,8000,374030,0,331.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.497208,38.041776,© Google,2019-07,H1dh3pukQkKmLWQ62F0-Cg,OK,38.04181619903589,-78.4971320268519
Feature,Point,"[-78.47135, 38.028044]",1,G0025QF3100,150,ENCL,YLO,15,HPS,STL,0,DOM,,,2017/03/06,880228,YES,NO,W,STD,2017/03/06,31494297,14000,374030,0,240.0,CHV01,,,,0,0,1,,,GE,0,,,,,,,,-78.47135,38.028044,© Google,2019-07,1k6AjDRZ00WIMDM2HXJN9w,OK,38.02796646037866,-78.471320723923
Feature,Point,"[-78.512878, 38.029086]",1,F2325QF3800,150,ENCL,YLO,15,HPS,STL,0,DOM,,,2015/02/12,16116063,YES,NO,W,STD,2015/02/12,9166705,14000,374030,0,55.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.512878,38.029086,© Google,2019-07,UuQv7Lrg2i8DNn6sUYfmjA,OK,38.02913769999978,-78.51283637545741
Feature,Point,"[-78.472643, 38.056842]",4,G0026PL6000,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,14099802,YES,NO,W,STD,2016/11/07,7777777,7000,374030,0,320.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.472643,38.056842,© Google,2012-08,cnpWsl82Kwc_UmQFHy8EkQ,OK,38.05678211111218,-78.47259649767666
Feature,Point,"[-78.49184, 38.038258]",4,G0025EM5500,400,ENCL,LTBL,40,MV,STL,0,DOM,,,,14164755,YES,NO,W,STD,2016/11/01,7777777,20000,374030,0,331.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49184,38.038258,© Google,2019-07,UXxwatvapOX5KGoPCbevcA,OK,38.03827150705292,-78.49178292706152
Feature,Point,"[-78.484158, 38.020398]",4,G0024IO9700,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,494850,YES,NO,W,STD,2016/11/08,7777777,7000,374030,0,323.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.484158,38.020398,© Google,2019-07,7zTsDcE6Smefbuj8gDri0A,OK,38.02038693703251,-78.48411222462029
Feature,Point,"[-78.483811, 38.018947]",1,G0024JN2700,150,ENCL,LTBL,15,HPS,STL,0,DOM,,,2016/12/19,14166208,YES,NO,W,STD,2016/12/19,31408493,14000,374030,0,153.0,CHV01,31408493,,,0,0,1,,,GE,0,,,,,,,,-78.483811,38.018947,© Google,2012-10,aFQYUlQAiqX-eiZBCka6BQ,OK,38.01897963776165,-78.4838671245195
Feature,Point,"[-78.512301, 38.014459]",1,F2324QK6300,100,ENFL,YLO,10,HPS,STL,0,DOM,,,2016/09/19,14165814,YES,NO,W,STD,2016/09/19,31336555,8000,374030,0,336.0,CHV01,3384994,,,0,0,1,,,GE,0,,,,,,,,-78.51230100000002,38.014459,© Google,2012-07,wZNa7IHkTgSg9_MdZXWgZQ,OK,38.0144148,-78.5122424
Feature,Point,"[-78.487264, 38.017708]",1,G0024HM1800,100,ENCL,YLO,10,HPS,STL,0,DOM,,,2017/08/05,16116424,YES,NO,C,STD,2017/08/05,31629233,8000,374030,0,69.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.487264,38.017708,© Google,2018-06,Rp9wEa9d_ufU3daW-3LO2A,OK,38.0177825160081,-78.48722326125646
Feature,Point,"[-78.463702, 38.026195]",4,G0025UD6700,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,14163534,YES,NO,W,STD,2017/07/24,7777777,7000,374030,0,58.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.463702,38.026195,© Google,2019-07,8GQ2KnyoSOQLjvDRxAOo7w,OK,38.02625057582182,-78.46368545191919
Feature,Point,"[-78.497835, 38.017357]",1,G0024BM0200,150,ENCL,YLO,15,HPS,STL,0,DOM,,,,605826,YES,NO,W,STD,2015/04/22,7777777,14000,374030,0,118.0,CHV01,7176447,,,0,0,1,,,,0,,,,,,,,-78.497835,38.017357,© Google,2019-07,vFowqRApzgXpP4iEaqNGNw,OK,38.01737791268209,-78.497809371495
Feature,Point,"[-78.495321, 38.057678]",1,G0026CL5600,250,ENFL,YLO,25,HPS,STL,0,DOM,,,2016/07/28,147032723,YES,NO,C,STD,2016/07/28,10006671,23000,374030,0,329.30043257,,10006671,,,0,0,1,,,CPR,0,,,,,,,,-78.49532099999998,38.057678,© Google,2019-07,Oq0yyidmHxVUyGKqc7_JuA,OK,38.057624759342495,-78.49526541893721
Feature,Point,"[-78.506562, 38.029974]",4,F2325TG9500,175,OPEN,LTBL,17,MV,STL,0,DOM,,,2016/05/09,16116086,YES,NO,W,STD,2016/05/09,10015176,7000,374030,120,151.0,CHV01,10015176,618115.0,1,0,0,1,,,GE,0,,,,,,,,-78.506562,38.029974,© Google,2015-10,3RKGN42KD0bCSM7RjqdK0A,OK,38.02997897163196,-78.50661063456373
Feature,Point,"[-78.456731, 38.023307]",1,G0125AB8600,100,ENCL,YLO,10,HPS,STL,0,DOM,,,2017/09/03,879501,YES,NO,W,STD,2017/09/03,31656797,8000,374030,0,64.0,CHV01,MBX LONG,,,0,0,1,,,CPR,0,,,,,,,,-78.456731,38.023307,© Google,2019-07,DPYJLa24pz3Z2giEvxcrQw,OK,38.0233536,-78.4566925
Feature,Point,"[-78.514399, 38.017043]",1,F2324PM4100,150,ENCL,YLO,15,HPS,STL,0,DOM,,,2017/01/26,14165894,YES,NO,W,STD,2017/01/26,31442008,14000,374030,0,341.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.514399,38.017043,© Google,2019-07,7hJsYeXdIqiVBjULLDhFdg,OK,38.01703671862233,-78.51433864888124
Feature,Point,"[-78.476192, 38.059048]",1,G0026NM4500,150,ENCL,YLO,15,HPS,STL,0,DOM,,,2017/08/14,879355,YES,NO,W,STD,2017/08/14,31638847,14000,374030,0,156.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.476192,38.059048,© Google,2019-07,-tsuyGynobxzXibOKLtYig,OK,38.05906014162436,-78.47626713607625
Feature,Point,"[-78.495558, 38.032845]",1,G0025CI3600,250,ENFL,YLO,25,HPS,STL,0,DOM,,,2017/10/24,14164366,YES,NO,W,STD,2017/10/24,31682503,23000,374030,0,237.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.495558,38.032845,© Google,2019-07,w5QWSG-WUg7iEN7ppLS53w,OK,38.03279426955096,-78.4956161200515
Feature,Point,"[-78.491104, 38.039281]",1,G0025EN9200,150,ENCL,YLO,15,HPS,STL,0,DOM,,,,14164785,YES,NO,W,STD,2017/10/24,7777777,14000,374030,0,180.0,CHV01,7151322,,,0,0,1,,,,0,,,,,,,,-78.491104,38.039281,© Google,2012-08,EZbxSkANrc_OS9vOaHFGig,OK,38.039303549005005,-78.4911570179497
Feature,Point,"[-78.476139, 38.01879]",1,G0024NN6500,150,ENCL,YLO,15,HPS,STL,0,DOM,,,2017/08/31,879610,YES,NO,W,STD,2017/08/31,31642331,14000,374030,0,70.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.476139,38.01879,© Google,2019-07,hmce5T_wCw_CNq9ZmDX3vw,OK,38.018865525603964,-78.47615566435836
Feature,Point,"[-78.486296, 38.022095]",1,G0025HA7800,150,ENFL,YLO,15,HPS,STL,0,DOM,,,2017/02/02,16116494,YES,NO,C,STD,2017/02/02,31466571,14000,374030,0,158.0,CHV01,,,,0,0,1,,,UNK,0,,,,,,,,-78.486296,38.022095,© Google,2019-07,vbjMWSNjDcDWAHL77y-Ccg,OK,38.0220819,-78.4863896
Feature,Point,"[-78.486709, 38.048081]",4,G0026HE5600,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,14147489,YES,NO,W,STD,2017/01/13,7777777,7000,374030,0,164.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.48670899999998,38.048081,© Google,2012-08,YfsJL8lyxioxkZgzHh3-cQ,OK,38.04804837282667,-78.48676844025647
Feature,Point,"[-78.498457, 38.028965]",1,G0025AF8700,70,ENFL,YLO,7,HPS,STL,0,DOM,,,2017/02/02,14163382,YES,NO,W,STD,2017/02/02,31468228,5000,374030,0,113.0,CHV01,,,,0,0,1,,,GE,0,,,,,,,,-78.498457,38.028965,© Google,2019-07,YjdEPH-BZZnVBd9W08f9yA,OK,38.02898264868772,-78.49841155628245
Feature,Point,"[-78.49291, 38.043835]",1,G0026DB9600,150,ENCL,YLO,15,HPS,STL,0,DOM,,,2017/09/29,567429,YES,NO,W,STD,2017/09/29,31675365,14000,374030,0,202.0,CHV01,,,,0,0,1,,,GE,0,,,,,,,,-78.49291,38.043835,© Google,2019-07,InxcSwPri6ugE22xTudyuA,OK,38.04381323021647,-78.4929617954688
Feature,Point,"[-78.500766, 38.038934]",1,F2325XM5900,150,ENCL,YLO,15,HPS,STL,0,DOM,,,2016/10/20,16116170,NO,NO,W,STD,2016/10/20,31386221,14000,374030,0,41.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.500766,38.03893400000001,© Google,2019-07,WccZ4-0j4rVM_YomatNtgw,OK,38.03892891064451,-78.50073092883935
Feature,Point,"[-78.513536, 38.028623]",4,F2325PF9400,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,880752,YES,NO,W,STD,2016/10/20,7777777,7000,374030,0,45.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.513536,38.028623,© Google,2019-07,hRssMEaew6Z2NIoE7ekMYA,OK,38.028666107485094,-78.51349170683912
Feature,Point,"[-78.501661, 38.05052]",1,F2326WG5000,250,ENFL,YLO,25,HPS,STL,0,DOM,,,2017/01/17,494974,YES,NO,W,STD,2017/01/17,31450202,23000,374030,0,327.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.501661,38.05052,© Google,2019-05,9eqaesRCrilnN9XdBHQn8w,OK,38.05048151976414,-78.5016810841237
Feature,Point,"[-78.498758, 38.05785]",1,G0026AL6700,250,ENFL,YLO,25,HPS,STL,0,DOM,,,2016/07/28,147016822,YES,NO,A,STD,2016/07/28,10006671,23000,374030,0,266.08859641,,10006671,,,0,0,1,,,CPR,0,,,,,,,,-78.498758,38.05785,© Google,2019-08,uMI_1zUacbjCjWf-JP-aHw,OK,38.05781915863725,-78.49873311905587
Feature,Point,"[-78.496632, 38.057721]",1,G0026BL8600,250,ENFL,YLO,25,HPS,STL,0,DOM,,,2016/07/28,147032720,YES,NO,A,STD,2016/07/28,10006671,23000,374030,0,269.30440026,,10006671,,,0,0,1,,,CPR,0,,,,,,,,-78.49663199999998,38.057721,© Google,2019-08,vhO7q66k82IMDAmueuk4Aw,OK,38.05770956400239,-78.49659818685483
Feature,Point,"[-78.512482, 38.026943]",1,F2325QE6300,400,ENCL,YLO,40,HPS,STL,0,DOM,,,2014/07/29,567448,NO,NO,W,STD,2016/03/30,7777777,42000,374030,0,290.0,CHV01,8952567,,,0,0,1,,,CPR,0,,,,,,,,-78.51248199999998,38.026943,© Google,2019-07,byz1FX_FAxDljSkAfkWtIw,OK,38.02698332618089,-78.51248821351841
Feature,Point,"[-78.495293, 38.026063]",1,G0025CD6700,150,ENCL,YLO,15,HPS,STL,0,DOM,,,2016/10/15,14164732,YES,NO,W,STD,2016/10/15,31379759,14000,374030,0,173.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.495293,38.026063,© Google,2019-07,QcnAH65z2vbKSLZpl36A1w,OK,38.02604769940568,-78.49537038790548
Feature,Point,"[-78.485757, 38.032933]",1,G0025II2700,250,ENCL,YLO,25,HPS,STL,0,DOM,,,2011/11/21,81320736,YES,NO,W,STD,2016/10/12,7304686,23000,374030,120,342.12174993,,7304686,400359.0,1,0,0,1,,,,0,,,,,,,,-78.48575699999998,38.032933,© Google,2019-07,4oICvKHpwWxYjVtSne40cA,OK,38.03290161358905,-78.48568936226116
Feature,Point,"[-78.498184, 38.057794]",1,G0026BL0700,250,ENFL,YLO,25,HPS,STL,0,DOM,,,2016/07/28,147032717,YES,NO,A,STD,2016/07/28,10006671,23000,374030,0,262.69286339,,10006671,,,0,0,1,,,CPR,0,,,,,,,,-78.498184,38.057794,© Google,2019-08,yn2bn8mcLj_ywHLijawXFg,OK,38.057769772125546,-78.49817739661728
Feature,Point,"[-78.511198, 38.024013]",1,F2325RC3100,100,ENCL,YLO,10,HPS,STL,0,DOM,,,2017/01/24,14165080,YES,NO,W,STD,2017/01/24,31459755,8000,374030,0,11.0,CHV01,MBX LONG,,,0,0,1,,,GE,0,,,,,,,,-78.511198,38.024013,© Google,2019-07,h8j9N_EIABi-MP9QtfYcYA,OK,38.024022644236034,-78.51114570030151
Feature,Point,"[-78.505259, 38.03058]",4,F2325UG8900,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,37240585,YES,NO,W,STD,2017/11/22,7777777,7000,374030,0,99.44745818,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.505259,38.03058,© Google,2015-10,lw-8NoiMn0YIO8x_xXsWtA,OK,38.0306405,-78.50528829999998
Feature,Point,"[-78.514468, 38.028637]",4,F2325PF4400,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,14163598,YES,NO,W,STD,2016/10/17,7777777,7000,374030,0,106.50436139,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.51446800000002,38.028637,© Google,2019-07,D82c97a59fCKXaFUeeyIGg,OK,38.02861729241607,-78.51443096181531
Feature,Point,"[-78.513166, 38.028206]",4,F2325QF1100,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,14163595,YES,NO,W,STD,2016/10/17,7777777,7000,374030,0,36.86967184,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.513166,38.028206,© Google,2019-07,r_2n_DFP6q5U0VXTVKEGSA,OK,38.028202370955356,-78.51308444754484
Feature,Point,"[-78.505485, 38.038582]",4,F2325UM6800,400,ENCL,LTBL,40,MV,STL,0,DOM,,,,881114,YES,NO,W,STD,2016/10/17,7777777,20000,374030,0,210.32152371,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.505485,38.038582,© Google,2019-07,xXF0PigbAmZOViyExlmfKA,OK,38.03848932482876,-78.50556885656167
Feature,Point,"[-78.485956, 38.032389]",4,G0025HI9200,250,ENCL,LTBL,25,MV,STL,0,DOM,,,,881120,YES,NO,W,STD,2016/10/12,7777777,11000,374030,0,346.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.485956,38.032389,© Google,2019-07,ttRqd6KdJnK5ExqFjQaSMw,OK,38.032387467178005,-78.485871633152
Feature,Point,"[-78.520531, 38.02545]",1,F2325MD2200,100,ENCL,YLO,10,HPS,STL,0,DOM,,,,95784731,YES,NO,W,STD,2017/10/25,7777777,8000,374030,0,183.35812451,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.520531,38.02545,© Google,2015-10,OCKvg4sUbfgZwY4FsLLtdw,OK,38.02543846261693,-78.52062484178752
Feature,Point,"[-78.466936, 38.042835]",4,G0026SA8800,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,567235,YES,NO,W,STD,2017/11/16,7777777,7000,374030,0,74.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.466936,38.042835,© Google,2019-07,upPcD8ob_-YK0JWQNpXc1A,OK,38.04288681049995,-78.4669101092163
Feature,Point,"[-78.513151, 38.040982]",4,F2325QO1500,175,ENCL,LTBL,17,MV,STL,0,DOM,,,,567339,YES,NO,W,STD,2017/07/18,7777777,7000,374030,0,149.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.51315100000002,38.040982,© Google,2019-07,VgVpoFUlFvUvEFknnNVkcg,OK,38.04102885097674,-78.51321527745964
Feature,Point,"[-78.497671, 38.057746]",1,G0026BL2700,250,ENFL,YLO,25,HPS,STL,0,DOM,,,2016/07/28,147032718,YES,NO,A,STD,2016/07/28,10006671,23000,374030,0,259.2824868,,10006671,,,0,0,1,,,CPR,0,,,,,,,,-78.497671,38.057746,© Google,2019-08,gJtpqfkL2G7osf8qRp18Gw,OK,38.057724331664794,-78.49767862755529
Feature,Point,"[-78.487305, 38.030754]",4,G0025HH1100,400,ENCL,LTBL,40,MV,STL,0,DOM,,,,567412,YES,NO,W,STD,2016/10/12,7777777,20000,374030,0,76.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.487305,38.030754,© Google,2019-07,dPfpJDrbRw6Z-4BtJZCdng,OK,38.03081393821513,-78.48728382164121
Feature,Point,"[-78.492869, 38.01893]",1,G0024DN8700,100,ENCL,YLO,10,HPS,STL,0,DOM,,,,16116513,YES,NO,W,STD,2016/10/20,77777777,8000,374030,0,12.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.492869,38.01893,© Google,2012-10,WcerzY_MlaYRNXFXZpSj5g,OK,38.0189141,-78.49278199999998
