geometry.coordinates,properties.GRID_ADDRE,properties.FIXTURE_ST,long,lat,copyright,date,pano_id,status,view_lat,view_long,streetview_dist,light_shown,pole_shown,able_zoom,pan_need,bearing_adj,remove
"[-78.517959, 38.027165]",F2325NE4400,ENCL,-78.517959,38.027165,© Google,2019-07,_B3vLbhf9JAlZM_wKGLBQA,OK,38.0272196,-78.51798317,6.421134439,,,,,,
"[-78.491381, 38.0395]",G0025EN8500,ENCL,-78.491381,38.0395,© Google,2019-07,mB_LmW8qNEusiVPvfJ_h3A,OK,38.03953281,-78.49144125,6.421879878,1,1,1,low,0,
"[-78.468439, 38.06187]",G0026SO0600,ENCL,-78.468439,38.06187,© Google,2014-10,2gkLlwwmj0xSRVRgJf0i3g,OK,38.06189436,-78.46850548,6.430429271,1,1,1,0,0,
"[-78.472901, 38.021319]",G0025PA5200,ENCL,-78.472901,38.021319,© Google,2019-07,i6l4qofWAXOkpHxNVgiubw,OK,38.021303,-78.47297152,6.441754556,,,,,,
"[-78.489855, 38.040189]",G0025FN6900,ENCL,-78.489855,38.040189,© Google,2019-07,3bFPkcIQDyWW_olRjo57_Q,OK,38.0402353,-78.4898993,6.444708133,,,,,,
"[-78.487536, 38.04466]",G0026HC0100,ENCL,-78.487536,38.04466,© Google,2012-08,rUIH19igwu9s2fMw8MPAUw,OK,38.04471786,-78.48754222,6.445270647,1,1,1,0,0,
"[-78.494722, 38.024071]",G0025CC8100,ENCL,-78.494722,38.024071,© Google,2019-07,tRfQ2J9OhiZrL4XzcDxUVA,OK,38.02411624,-78.49476803,6.445660514,1,1,1,0,0,
"[-78.506354, 38.039471]",F2325UN1400,ENCL,-78.506354,38.039471,© Google,2017-07,D0si76A3Vikt1dWe6eFZSw,OK,38.0395164,-78.5063082,6.446646606,1,1,1,0,0,
"[-78.493001, 38.0473]",G0026DE9100,ENFL,-78.493001,38.0473,© Google,2019-07,rK9uOYYHevxLnKux-hd1ZQ,OK,38.0472829,-78.4930712,6.447584214,,,,,,
"[-78.482702, 38.012902]",G0024KJ8300,ENCL,-78.482702,38.012902,© Google,2012-07,CXdTlIMSAuBCdriCBJcrNw,OK,38.01294315,-78.48265013,6.450608198,,,,,,
"[-78.512616, 38.027693]",F2325QE5800,ENCL,-78.512616,38.027693,© Google,2019-07,cQ4__mAgZ_iJ6yWPuWs8Qw,OK,38.0276996,-78.512689,6.451088052,1,1,1,0,0,
"[-78.493746, 38.030087]",G0025DG4600,ENCL,-78.493746,38.030087,© Google,2019-07,MMb5GpiNQaBbquf56DnRYw,OK,38.03003348,-78.49371732,6.451747394,,,,,,
"[-78.493746, 38.030087]",G0025DG4600,ENCL,-78.493746,38.030087,© Google,2019-07,MMb5GpiNQaBbquf56DnRYw,OK,38.03003348,-78.49371732,6.451747394,,,,,,
"[-78.480771, 38.021953]",G0025KA9600,ENCL,-78.480771,38.021953,© Google,2012-07,S7d_7sdXSAce5uKDprqAYQ,OK,38.0219783,-78.48070484,6.452113157,1,1,1,0,0,
"[-78.48368, 38.017224]",G0024JM2500,ENCL,-78.48368,38.017224,© Google,2012-10,GJqkVobNjAh8mnJmfuZfCQ,OK,38.01716593,-78.48367659,6.452332084,1,1,1,0,0,
"[-78.482424, 38.019954]",G0024KO0400,ENCL,-78.482424,38.019954,© Google,2017-06,O8AsQkCNyfYAr4wBuFdh0Q,OK,38.01995942,-78.48235083,6.453245557,1,1,1,0,0,
"[-78.494386, 38.064434]",G0027DB1300,ENCL,-78.494386,38.064434,© Google,2018-06,9vb8B1CMrMA6lHcZhUnI0A,OK,38.06447433,-78.49443898,6.45453971,,,,,,
"[-78.507171, 38.038127]",F2325TM6400,ENCL,-78.507171,38.038127,© Google,2019-07,bNwXPEVA2-otI4Mrsugz-A,OK,38.0381536,-78.5072364,6.455970066,1,1,1,0,0,
"[-78.46041, 38.041534]",G0025WO5900,ENCL,-78.46041,38.041534,© Google,2014-10,Yxpn0tyJeEnt0WdTot2Nng,OK,38.04157096,-78.46046684,6.459465777,1,1,1,0,0,
"[-78.466193, 38.020984]",G0025TA2100,ENCL,-78.466193,38.020984,© Google,2019-07,DAWbq24tMwa7Bz7C8F6d_g,OK,38.0209259,-78.46619765,6.461831084,,,,,,
"[-78.514504, 38.039586]",F2325PN4500,ENCL,-78.514504,38.039586,© Google,2019-07,F3JY_-d5lISfq5QH0Yr0Xg,OK,38.03958547,-78.51457761,6.46184215,,,,,,
"[-78.502567, 38.043577]",F2326WB3200,ENFL,-78.502567,38.043577,© Google,2019-07,rLELIAFuc7EsW_mAwmX3yQ,OK,38.04358443,-78.50264001,6.462084489,,,,,,
"[-78.473554, 38.031548]",G0025PH0600,ENCL,-78.473554,38.031548,© Google,2019-07,-sEHr7WgFvC7XMipZKzdaw,OK,38.03149206,-78.4735744,6.462370163,,,,,,
"[-78.4662, 38.045322]",G0026TC2600,OPEN,-78.4662,38.045322,© Google,2014-10,JMkIlIsUk8rg_MxaRn-WYg,OK,38.04530356,-78.46626984,6.463120216,1,1,1,0,0,
"[-78.502943, 38.031576]",F2325WH0600,ENFL,-78.502943,38.031576,© Google,2017-07,6Q9EhPjmf-dqoCQg3qRgLQ,OK,38.0316219,-78.5028977,6.463361941,,,,,,
"[-78.48013, 38.023709]",G0025LB2900,COXX,-78.48013,38.023709,© Google,2019-07,tQPjLhLoMyVxRB7_sBoPfA,OK,38.0237645,-78.4801077,6.464019566,1,1,1,0,0,
"[-78.502755, 38.025657]",F2325WD2400,ENFL,-78.502755,38.025657,© Google,2012-08,p_45qPUSomVPKg3QzE6ADg,OK,38.02566242,-78.50282833,6.466428694,,,,,,
"[-78.478867, 38.024411]",G0025MC0400,ENCL,-78.478867,38.024411,© Google,2019-07,01VleSMQCy6Oo5DTprlH3g,OK,38.02436,-78.4789027,6.470760886,,,,,,
"[-78.487411, 38.037284]",G0025HL1800,ENCL,-78.487411,38.037284,© Google,2018-06,mtZCFzAVkqgaNaTlQtHYfA,OK,38.03727646,-78.4874841,6.471254628,1,1,1,0,0,
"[-78.466115, 38.034326]",G0025TJ4600,ENCL,-78.466115,38.034326,© Google,2012-10,lEzHjw62bljHrEtyjfgXgQ,OK,38.03431325,-78.46618696,6.473610236,1,1,1,low,0,
"[-78.495853, 38.020978]",G0025CA2000,COLN,-78.495853,38.020978,© Google,2017-07,nj98sq8FimhcycWNbm0Gpg,OK,38.02092024,-78.49586331,6.474356354,1,1,1,0,0,
"[-78.491597, 38.038706]",G0025EM7800,ENCL,-78.491597,38.038706,© Google,2017-06,EWaiQLxhpUr7zRpy5mNrCw,OK,38.03871999,-78.4915254,6.474601047,1,1,1,0,0,
"[-78.486869, 38.0213]",G0025HA4200,ENCL,-78.486869,38.0213,© Google,2019-07,btG3FL9lZD8GOZFJ0OWbng,OK,38.02132852,-78.48680465,6.476779449,,,,,,
"[-78.491506, 38.038848]",G0025EN7000,ENCL,-78.491506,38.038848,© Google,2017-06,P82dk0seCe8CIkUcWzcj4g,OK,38.03881426,-78.4914458,6.477115464,1,1,1,0,0,
"[-78.480848, 38.033174]",G0025KI8800,ENCL,-78.480848,38.033174,© Google,2019-07,5J-mKgqDWybaTOAYIxuceg,OK,38.03311957,-78.48082138,6.477852878,,,,,,
"[-78.484836, 38.057542]",G0026IL5300,ENCL,-78.484836,38.057542,© Google,2014-10,aQ9l9280ILSqE43BH2tl7A,OK,38.05757738,-78.48489472,6.479166033,,,,,,
"[-78.469625, 38.028753]",G0025RF2500,ENCL,-78.469625,38.028753,© Google,2019-07,MBIpaQUKDgxecQ_hz3Dlig,OK,38.02881133,-78.46962115,6.483058117,,,,,,
"[-78.473139, 38.039565]",G0025PN2500,ENCL,-78.473139,38.039565,© Google,2019-07,Wft3hR5IfgankcmD1ZtMcA,OK,38.03957182,-78.47321235,6.483359362,1,1,1,0,0,
"[-78.513662, 38.041075]",F2325PO9600,ENCL,-78.513662,38.041075,© Google,2016-09,fO0fmMdgHkdgg1KQzJ8s3Q,OK,38.0410989,-78.5135946,6.48411342,,,,,,
"[-78.477243, 38.057979]",G0026ML9700,ENCL,-78.477243,38.057979,© Google,2019-07,INtPGMD4lwIgSsC_ypW1Ng,OK,38.05795577,-78.4771752,6.485111476,,,,,,
"[-78.465391, 38.064538]",G0027TB7200,COLN,-78.465391,38.064538,© Google,2014-10,JYD53CFGCHkPDeJhEiYEyg,OK,38.06456252,-78.46532389,6.487875564,1,1,1,0,0,
"[-78.478506, 38.022962]",G0025MB2400,ENCL,-78.478506,38.022962,© Google,2012-07,aa-SaSNyh56jX1-sxQumlQ,OK,38.02300369,-78.47845421,6.488122185,,,,,,
"[-78.515393, 38.013037]",F2324OJ8300,ENCL,-78.515393,38.013037,© Google,2019-07,mYCOgZ5UwNk0uo2GMrjcmQ,OK,38.01297978,-78.51540816,6.489446305,,,,,,
"[-78.4666, 38.027492]",G0025SE9900,ENFL,-78.4666,38.027492,© Google,2019-07,cgVaoDDscqpBi6M3ahqWfg,OK,38.02751224,-78.46666935,6.489965812,,,,,,
"[-78.475145, 38.029861]",G0025OG1600,OPEN,-78.475145,38.029861,© Google,2019-07,BPofhuWukhRYij4oNCBI1Q,OK,38.02986547,-78.47507127,6.492551053,,,,,,
"[-78.485128, 38.057239]",G0026IL4200,ENCL,-78.485128,38.057239,© Google,2014-10,27EwI-sY5FGgzyt_1wRhpw,OK,38.05728925,-78.4851659,6.493940199,,,,,,
"[-78.501936, 38.053303]",F2326WI7300,ENCL,-78.501936,38.053303,© Google,2019-05,RTgXI2At7gR1U3a9upnGDQ,OK,38.053283,-78.50186647,6.494016416,,,,,,
"[-78.50899, 38.024047]",F2325SC6100,ENCL,-78.50899,38.024047,© Google,2012-08,7PgWSBkLxbStn1yJzJQt-g,OK,38.02410011,-78.50902107,6.496035114,,,,,,
"[-78.462903, 38.032774]",G0025VI2500,ENCL,-78.462903,38.032774,© Google,2019-07,iIYyuIs0tHI4Dns2ZvwonA,OK,38.0327631,-78.4628303,6.496198484,,,,,,
"[-78.516368, 38.012004]",F2324OI2500,ENCL,-78.516368,38.012004,© Google,2012-07,NeKny3UnIPRuhlhOC2GspQ,OK,38.0120114,-78.5164414,6.497973291,1,1,1,0,0,
"[-78.473937, 38.031226]",G0025OH8500,ENCL,-78.473937,38.031226,© Google,2018-06,NxHSHezDkfQYXmYKC4ys7A,OK,38.03126583,-78.47399124,6.498197577,,,,,,
"[-78.479974, 38.044178]",G0026LB3800,ENCL,-78.479974,38.044178,© Google,2019-07,MbVbbag1847xKQdWbAI2dA,OK,38.0442196,-78.4800261,6.498960239,1,1,1,0,0,
"[-78.522018, 38.024265]",F2325LC1200,ENCL,-78.522018,38.024265,© Google,2019-07,EE33kQKDy1PyT7NReCi6Fw,OK,38.02431564,-78.52198076,6.503294462,1,1,1,0,0,
"[-78.475771, 38.030346]",G0025NH0000,ENCL,-78.475771,38.030346,© Google,2019-07,5W_NT-Dg4orFVyuMPDUB7w,OK,38.03035335,-78.47584455,6.508835553,,,,,,
"[-78.46508, 38.031309]",G0025TH9500,ENCL,-78.46508,38.031309,© Google,2019-07,VgcMEdeRI8s5BaI_tFoaAA,OK,38.03132414,-78.46500835,6.511077972,,,,,,
"[-78.481597, 38.02602]",G0025KD4600,ENCL,-78.481597,38.02602,© Google,2019-07,8pfc_sbl6uRAjBdnFiOGjg,OK,38.02603384,-78.48152492,6.512638236,,,,,,
"[-78.489915, 38.034524]",G0025FJ6800,ENCL,-78.489915,38.034524,© Google,2012-08,wO1UeStoLXH7YFpux7_skg,OK,38.034469,-78.489889,6.517610043,,,,,,
"[-78.503841, 38.020036]",F2324VO6400,ENCL,-78.503841,38.020036,© Google,2012-08,2BA2SrMebvHhE-aEbs0WNw,OK,38.0200277,-78.5037675,6.519352024,1,1,1,0,0,
"[-78.488717, 38.057391]",G0026GL4400,ENCL,-78.488717,38.057391,© Google,2018-06,N5b2iSE-2CDvjWVa_ZJzog,OK,38.05735317,-78.48866017,6.519830896,,,,,,
"[-78.487727, 38.045725]",G0026GC9800,ENCL,-78.487727,38.045725,© Google,2018-06,ZdlNfZWCKVs85kqaAxitag,OK,38.04578081,-78.48770383,6.519942766,1,1,1,0,0,
"[-78.480904, 38.035711]",G0025LK0800,ENCL,-78.480904,38.035711,© Google,2019-07,tD7HSy6iowDa9c8l2bHSSg,OK,38.03576895,-78.48091617,6.520241533,,,,,,
"[-78.487259, 38.039526]",G0025HN1600,ENCL,-78.487259,38.039526,© Google,2019-07,kG2TkvcCtkj-qZpkcHnBzw,OK,38.0394731,-78.4872913,6.520533214,1,1,1,0,0,
"[-78.468132, 38.021712]",G0025SA2500,ENCL,-78.468132,38.021712,© Google,2019-07,3BCmAXEMiVuKLr8_F3fPgw,OK,38.021758,-78.4680858,6.521217582,1,1,1,0,0,
"[-78.484357, 38.027992]",G0025IF8100,ENCL,-78.484357,38.027992,© Google,2019-07,IKVqQbVLsy7TQVDlAHSwsg,OK,38.02803877,-78.48431203,6.521598093,,,,,,
"[-78.462184, 38.036017]",G0025VK5900,ENCL,-78.462184,38.036017,© Google,2019-07,MYJHk5pp-CqWpH549Kgzlg,OK,38.03607313,-78.46216199,6.522871555,,,,,,
"[-78.514672, 38.020106]",F2324PO3500,ENCL,-78.514672,38.020106,© Google,2018-05,QzxEKppdJAT8NPFaK1M_og,OK,38.02008774,-78.51460137,6.52430663,,,,,,
"[-78.470659, 38.015311]",G0024QL8200,ENCL,-78.470659,38.015311,© Google,2019-07,oB_j8TrE0Zf4UjZsydtt3Q,OK,38.01535391,-78.47070979,6.52489187,1,1,1,0,0,
"[-78.490428, 38.03408]",G0025FJ3500,ENCL,-78.490428,38.03408,© Google,2019-07,sVmU5-B1o1SumE-wmIvbmA,OK,38.03412803,-78.49038506,6.52968034,,,,,,
"[-78.472549, 38.039328]",G0025PN6400,ENCL,-78.472549,38.039328,© Google,2019-07,0wVqjSDCV0UzcmWGaMayVA,OK,38.03938032,-78.47251495,6.531610262,,,,,,
"[-78.462655, 38.04379]",G0026VB4400,ENCL,-78.462655,38.04379,© Google,2019-07,BiErT2OSlCNZAF_Ugs5UZA,OK,38.0437528,-78.4625973,6.534743427,1,1,1,0,0,
"[-78.508788, 38.028925]",F2325SF7700,ENCL,-78.508788,38.028925,© Google,2019-07,B3-5qimMtXLUevHgZ2ut-w,OK,38.02898383,-78.50879103,6.535311284,,,,,,
"[-78.474804, 38.030002]",G0025OG3500,OPEN,-78.474804,38.030002,© Google,2019-07,JNI5KrHkt6hwBLFHkkkoBw,OK,38.0300599,-78.47481764,6.536750651,,,,,,
"[-78.512969, 38.042263]",F2326QA3300,ENCL,-78.512969,38.042263,© Google,2019-07,_IeKUHkrDX-tTY9jibLS5Q,OK,38.042211,-78.513004,6.538640492,,,,,,
"[-78.476728, 38.019067]",G0024NN3700,ENCL,-78.476728,38.019067,© Google,2019-07,Ji5Bvqco-T7_3ixz9Ua9RA,OK,38.01912412,-78.47670972,6.540463672,,,,,,
"[-78.484662, 38.019717]",G0024IO7200,ENCL,-78.484662,38.019717,© Google,2019-07,Mknw0cFxaSTKKTdVRVc0mA,OK,38.01966425,-78.48462878,6.541762856,,,,,,
"[-78.46372, 38.036963]",G0025UL7500,ENCL,-78.46372,38.036963,© Google,2019-07,jiVPz3MRnQIeX2fF-YYKlQ,OK,38.036965,-78.4637945,6.543999001,,,,,,
"[-78.515621, 38.040142]",F2325ON7900,ENCL,-78.515621,38.040142,© Google,2016-09,L9luVNFB5Tym2OuKi-5bOQ,OK,38.04013572,-78.51569513,6.544699962,1,1,1,0,0,
"[-78.470926, 38.06631]",G0027QC5600,ENCL,-78.470926,38.06631,© Google,2014-10,T7w4kZmojJnmACgUWJCMLw,OK,38.06626865,-78.47087282,6.545625247,1,1,1,0,0,
"[-78.475266, 38.064792]",G0027OB0600,COLN,-78.475266,38.064792,© Google,2019-07,Q_d1aGvHhT2w_oXWRTFgmg,OK,38.0647483,-78.4752159,6.546588483,1,1,1,0,0,
"[-78.483183, 38.018944]",G0024JN6700,ENCL,-78.483183,38.018944,© Google,2017-06,gydp7KMVA19yHMLT_S5lJw,OK,38.01889036,-78.48315187,6.550907171,1,1,1,0,0,
"[-78.486964, 38.027293]",G0025HE3500,ENCL,-78.486964,38.027293,© Google,2019-07,rNHmR6BW-uldg4hp8SY9-w,OK,38.02733365,-78.48690988,6.552916141,1,1,1,0,0,
"[-78.45995, 38.024618]",G0025WC9600,ENCL,-78.45995,38.024618,© Google,2019-07,aN5ugLGocutjHb1xygEaFQ,OK,38.02467571,-78.45996586,6.555231732,,,,,,
"[-78.494428, 38.026032]",G0025DD0600,ENCL,-78.494428,38.026032,© Google,2012-08,wG-vBgL3EmE9zrUArh5Nsg,OK,38.02604219,-78.49435443,6.558063841,1,1,1,0,0,
"[-78.486706, 38.017578]",G0024HM4800,ENCL,-78.486706,38.017578,© Google,2018-06,dUvDVjminfvEf_8L9qpoFw,OK,38.01752039,-78.48668909,6.564348698,1,1,1,0,0,
"[-78.455698, 38.023536]",G0125BB3800,ENCL,-78.455698,38.023536,© Google,2019-07,nOSSXQaQ31-mpB6H6IUSUw,OK,38.0235277,-78.45577203,6.564933574,,,,,,
"[-78.485876, 38.01801]",G0024HN9000,ENCL,-78.485876,38.01801,© Google,2019-07,LhZmxIRl8EwtXaDaSg3wcg,OK,38.01795323,-78.48585484,6.568947127,1,1,1,0,0,
"[-78.483929, 38.049359]",G0026JF1600,ENCL,-78.483929,38.049359,© Google,2019-07,wUIbcSZp1u058Oxxs0sHNA,OK,38.04939973,-78.4838747,6.569363299,,,,,,
"[-78.498018, 38.028306]",G0025BF0300,ENCL,-78.498018,38.028306,© Google,2019-07,y3U1thH3vZO8s2CZhhw31w,OK,38.02826646,-78.4979623,6.571410973,1,1,1,0,0,
"[-78.494218, 38.037517]",G0025DM2000,ENCL,-78.494218,38.037517,© Google,2012-10,UXnoWZ5G9dTV9lCFCGW_-Q,OK,38.03757514,-78.4942323,6.573980048,1,1,1,0,0,
"[-78.493333, 38.062801]",G0027DA7100,ENCL,-78.493333,38.062801,© Google,2012-08,1IA89MK-rEgQSmuOhtCfYA,OK,38.06283283,-78.4933962,6.576433916,1,1,1,0,0,
"[-78.498191, 38.034473]",G0025AJ9800,ENCL,-78.498191,38.034473,© Google,2018-06,4J3iVr26QK_yqYClrast6w,OK,38.03451995,-78.49823677,6.580358118,1,1,1,0,0,
"[-78.491376, 38.061214]",G0026EO8100,ENCL,-78.491376,38.061214,© Google,2019-07,PkcHkec2iktgmnDUU-FGFw,OK,38.0611956,-78.4913047,6.582123418,1,1,1,0,0,
"[-78.497056, 38.059951]",G0026BN5300,ENCL,-78.497056,38.059951,© Google,2019-07,CCsfgbMgsAi2BfY8hY2Fag,OK,38.0599053,-78.4970082,6.582474785,1,1,1,0,0,
"[-78.467639, 38.01961]",G0024SO5200,ENCL,-78.467639,38.01961,© Google,2012-07,kakitYvpjRBrUTq878bbGw,OK,38.0195825,-78.46770543,6.583752363,1,1,1,0,0,
"[-78.495584, 38.048176]",G0026CE3700,ENFL,-78.495584,38.048176,© Google,2012-08,IieNJx1ItwcLQmbnmNVXfw,OK,38.04820891,-78.49552156,6.586695747,1,1,1,0,0,
"[-78.465514, 38.064161]",G0027TB6100,COLN,-78.465514,38.064161,© Google,2014-10,KQvxw1NX2lzBU3UkwLsLZg,OK,38.06412435,-78.46545495,6.587612904,1,1,1,0,0,
"[-78.491559, 38.037051]",G0025EL8800,COXX,-78.491559,38.037051,© Google,2019-07,D0kazru0ZCak-znCI-kPgQ,OK,38.03710847,-78.49157783,6.589691385,,,,,,
"[-78.478754, 38.025126]",G0025MD1900,ENCL,-78.478754,38.025126,© Google,2019-07,Q9gl2p0hDpLsvHv0n8zIEQ,OK,38.02518084,-78.47872521,6.590760689,,,,,,
"[-78.487779, 38.018061]",G0024GN9000,ENCL,-78.487779,38.018061,© Google,2018-06,b-W2xd2E_SSIudfRGNLnmw,OK,38.01800296,-78.48776314,6.590789628,1,1,1,0,0,
"[-78.47628, 38.022537]",G0025NB5100,ENCL,-78.47628,38.022537,© Google,2012-07,90Yr-pAIhwtwdD1In-kfDw,OK,38.02252282,-78.4762071,6.591664695,,,,,,
"[-78.4679, 38.036407]",G0025SL3200,ENCL,-78.4679,38.036407,© Google,2019-07,yNxNooS_LJwtdwj4HKmARg,OK,38.03644144,-78.46796118,6.592164683,,,,,,
"[-78.489032, 38.028708]",G0025GF1600,ENCL,-78.489032,38.028708,© Google,2019-07,yR5oR-qGuxnit-kgmMfd4A,OK,38.02867303,-78.4890927,6.592537569,1,1,1,low,0,
"[-78.483335, 38.027631]",G0025JE4800,ENCL,-78.483335,38.027631,© Google,2019-07,EDTlp5Ym0ZZFzSE87JtuKw,OK,38.02766859,-78.48327687,6.59258174,,,,,,
"[-78.479336, 38.036637]",G0025LL7500,ENCL,-78.479336,38.036637,© Google,2012-08,X_qFuDl1hHScHU9VN7L2RA,OK,38.03661824,-78.47940726,6.593053338,,,,,,
"[-78.46213, 38.023057]",G0025WC0000,ENCL,-78.46213,38.023057,© Google,2019-07,zoLWf26OGviWcPAFbYjn3w,OK,38.02300999,-78.46208407,6.595385741,1,1,1,0,0,
"[-78.477431, 38.025549]",G0025MD8300,ENFL,-78.477431,38.025549,© Google,2019-07,pbVh_e4kHiFXIhYJixlDGQ,OK,38.02553273,-78.47735875,6.595497899,1,1,1,0,0,
"[-78.45958, 38.045328]",G0026XC0600,COLN,-78.45958,38.045328,© Google,2014-10,-KxUyRMrnGnfi1dy_efukg,OK,38.0453594,-78.4595162,6.596235997,,,,,,
"[-78.47262, 38.031616]",G0025PH5700,ENCL,-78.47262,38.031616,© Google,2019-07,su4MrQ3utcg-_JtsyarCzQ,OK,38.03155746,-78.47260687,6.599396039,1,1,1,0,0,
"[-78.472025, 38.055375]",G0026QJ1000,ENCL,-78.472025,38.055375,© Google,2014-10,cJixursS4effdEZje3sBjw,OK,38.05542162,-78.47207171,6.601774907,,,,,,
"[-78.481987, 38.017485]",G0024KM2600,ENCL,-78.481987,38.017485,© Google,2012-10,6qzZF3sbhUTw4FmOjfK2yw,OK,38.01752653,-78.48204085,6.603808526,,,,,,
"[-78.496706, 38.034353]",G0025BJ8800,ENCL,-78.496706,38.034353,© Google,2019-07,Ak6EqSrI5dbFhOj9pbnGhg,OK,38.0344079,-78.49667692,6.607400723,,,,,,
"[-78.47597, 38.032857]",G0025NI6500,ENCL,-78.47597,38.032857,© Google,2019-07,9-SmkdhDnsHT7cHmseqRgQ,OK,38.0328124,-78.47601985,6.607525071,,,,,,
"[-78.479535, 38.025493]",G0025LD6200,ENCL,-78.479535,38.025493,© Google,2019-07,mgeXL0BbUJlRqid08Zj2SA,OK,38.02555171,-78.47954755,6.608634949,1,1,1,0,0,
"[-78.473791, 38.038938]",G0025ON9000,ENCL,-78.473791,38.038938,© Google,2019-07,MgKu2wvUs49BUDaHoHSqGw,OK,38.03898594,-78.47383571,6.612581513,,,,,,
"[-78.484446, 38.022738]",G0025IB8200,ENCL,-78.484446,38.022738,© Google,2019-07,Rw_bnorvZTxYPkbzmJvjOw,OK,38.02270661,-78.48451003,6.613811942,,,,,,
"[-78.492142, 38.037666]",G0025EM4100,ENFL,-78.492142,38.037666,© Google,2012-10,KePL0Hh3Sx7OBNpzQZeqgA,OK,38.03769136,-78.4920738,6.615779177,1,1,1,0,0,
"[-78.494534, 38.030305]",G0025DG0600,ENCL,-78.494534,38.030305,© Google,2019-07,5gJcn4-gnrgKnwS81F2NJg,OK,38.03029057,-78.49460712,6.616616337,1,1,1,0,0,
"[-78.470271, 38.024718]",G0025QC9600,ENCL,-78.470271,38.024718,© Google,2012-07,IWcC_hfRg8x5Z7n4ugd6LQ,OK,38.0246808,-78.4703299,6.617761151,1,1,1,0,0,
"[-78.499331, 38.057897]",G0026AL3800,ENFL,-78.499331,38.057897,© Google,2019-08,CSW0dEY7-99tZhlZwcy9LA,OK,38.05786629,-78.49939564,6.618864529,1,1,1,0,0,
"[-78.511597, 38.029039]",F2325RF1800,ENFL,-78.511597,38.029039,© Google,2015-10,sM2N_z_FJ1nMujDsDMIUXg,OK,38.0290641,-78.5116654,6.620151096,,,,,,
"[-78.518567, 38.02277]",F2325NB1300,ENFL,-78.518567,38.02277,© Google,2019-07,agHwF4tguWf-R8uYteJ9aw,OK,38.02280958,-78.51862341,6.620562807,,,,,,
"[-78.482435, 38.020767]",G0024KO0900,ENCL,-78.482435,38.020767,© Google,2012-10,TTx9lBXur4SoxitVe1W8bw,OK,38.02070926,-78.48241596,6.623771751,1,1,1,0,0,
"[-78.476948, 38.027794]",G0025NE0900,ENCL,-78.476948,38.027794,© Google,2019-07,URm8MsJ0NHWMTIm6RA7T-Q,OK,38.027841,-78.4769945,6.62448357,,,,,,
"[-78.508957, 38.03105]",F2325SH5200,ENCL,-78.508957,38.03105,© Google,2019-07,M_QC3tVB5yeiVFFbvXfHKQ,OK,38.03101005,-78.50901311,6.627796222,,,,,,
"[-78.481514, 38.022291]",G0025KA5900,ENCL,-78.481514,38.022291,© Google,2012-10,GJOcnsAePp16JCEV5veXaA,OK,38.02233595,-78.48146429,6.628617787,1,1,1,0,0,
"[-78.49952, 38.028773]",G0025AF1600,ENCL,-78.49952,38.028773,© Google,2019-07,sV0m7f99oCLzycdtJ9cj9w,OK,38.0287633,-78.4994455,6.62898148,,,,,,
"[-78.461943, 38.04739]",G0026VE7100,ENCL,-78.461943,38.04739,© Google,2019-07,KleM-rteByWMBgTlO54whw,OK,38.0473407,-78.4619857,6.632676546,1,1,1,0,0,
"[-78.471866, 38.02116]",G0025QA0200,ENCL,-78.471866,38.02116,© Google,2017-07,ZutSKP5U4Co_cxVLF21Khg,OK,38.02115208,-78.47179113,6.632984113,,,,,,
"[-78.468239, 38.02972]",G0025SG0200,ENCL,-78.468239,38.02972,© Google,2019-07,S899M6mzlaZWoaeOAMTF9g,OK,38.02974975,-78.46817347,6.633303321,,,,,,
"[-78.477592, 38.019459]",G0024MO8000,ENCL,-78.477592,38.019459,© Google,2019-07,hejZiZWlWytrvIEIVpK44g,OK,38.01950225,-78.47753984,6.634850691,1,1,1,0,0,
"[-78.455332, 38.026871]",G0125BE5300,COLN,-78.455332,38.026871,© Google,2019-07,L0ypBn-4FzkHPs5dF915gQ,OK,38.02682098,-78.45537339,6.635311968,1,1,1,0,0,
"[-78.46979, 38.038077]",G0025RM2500,ENCL,-78.46979,38.038077,© Google,2019-07,QAun0sEB7QlFzn56ThEdVA,OK,38.03813329,-78.46976453,6.635845655,1,1,1,0,0,
"[-78.495822, 38.039952]",G0025CN2700,ENCL,-78.495822,38.039952,© Google,2019-07,8FuDDeT4O1O8diL_DZryHw,OK,38.04001107,-78.49583363,6.635847239,,,,,,
"[-78.478364, 38.025553]",G0025MD3300,ENCL,-78.478364,38.025553,© Google,2019-07,h3AW5iU9FE6eZLYOMNCSng,OK,38.02554308,-78.47828946,6.636513635,1,1,1,0,0,
"[-78.495828, 38.034314]",G0025CJ2700,ENCL,-78.495828,38.034314,© Google,2019-07,4WJ_PtzKGwZHDECIvbBasA,OK,38.03426935,-78.49587832,6.639091575,,,,,,
"[-78.489329, 38.041881]",G0025GP0100,ENCL,-78.489329,38.041881,© Google,2012-10,l-NyWT4oVAUOvKpR-CASQw,OK,38.04193212,-78.48928974,6.63924068,,,,,,
"[-78.457305, 38.042877]",G0126AA4700,ENCL,-78.457305,38.042877,© Google,2019-07,jlRPASuhNaL6K9buwbFAyw,OK,38.04291404,-78.4572456,6.639932098,,,,,,
"[-78.469059, 38.022261]",G0025RA7900,ENCL,-78.469059,38.022261,© Google,2019-07,i3Hyx6MzjuQ3fvmbEIsHOg,OK,38.0222012,-78.469057,6.639937144,,,,,,
